"統計名：","平成28年社会生活基本調査 調査票Ａに基づく結果 生活時間に関する結果 生活時間編（全国）"
"表番号：","1-1"
"表題：","曜日,男女,ふだんの就業状態,スマートフォン・パソコンなどの使用時間,年齢,行動の種類別総平均時間(15歳以上)－全国"
"実施年月：","2016年","10月"

"表章項目","曜日4_071_2016A","男女3_001_2016A","時間軸(年次)","ふだんの就業状態9_007_2016A","スマートフォン・PCなどの使用時間8_085_2016A","年齢20_002_2016A","/行動の種類24_074_2016A","サンプルサイズ","推定人口【千人】","00_総数【分】","01_睡眠【分】","02_身の回りの用事【分】","03_食事【分】","04_通勤・通学【分】","05_仕事【分】","06_学業【分】","07_家事【分】","08_介護・看護【分】","09_育児【分】","10_買い物【分】","11_移動(通勤・通学を除く)【分】","12_テレビ・ラジオ・新聞・雑誌【分】","13_休養・くつろぎ【分】","14_学習・自己啓発・訓練(学業以外)【分】","15_趣味・娯楽【分】","16_スポーツ【分】","17_ボランティア活動・社会参加活動【分】","18_交際・付き合い【分】","19_受診・療養【分】","20_その他【分】","R1_（再掲）１次活動【分】","R2_（再掲）２次活動【分】","R3_（再掲）３次活動【分】"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","03_25～29歳","","74","101","1,440","594","163","103","2","10","-","20","-","9","14","43","113","223","8","77","7","-","32","7","14","861","55","524"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","04_30～34歳","","74","87","1,440","572","78","101","8","-","0","17","-","13","11","22","218","233","5","102","3","1","9","3","46","750","49","641"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","05_35～39歳","","95","97","1,440","553","65","108","1","-","3","34","-","17","37","13","265","153","36","94","9","-","19","13","18","727","91","622"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","06_40～44歳","","108","122","1,440","551","75","101","1","1","0","20","5","30","29","12","313","166","1","55","15","0","7","11","46","727","87","626"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","07_45～49歳","","118","140","1,440","508","113","98","-","-","18","44","3","7","38","22","299","118","21","42","4","3","21","18","64","719","110","612"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","08_50～54歳","","120","138","1,440","492","89","109","1","11","5","48","2","2","22","19","316","167","51","15","5","4","7","31","45","690","90","660"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","09_55～59歳","","186","182","1,440","508","96","111","1","3","2","46","3","-","47","22","365","132","2","40","4","6","14","17","21","715","102","623"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","10_60～64歳","","494","434","1,440","507","74","107","2","6","1","48","10","2","36","29","355","114","5","59","18","10","17","11","31","687","105","647"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","11_65～69歳","","1,485","1,346","1,440","497","82","119","1","7","1","47","4","3","33","36","340","102","7","64","23","12","18","8","37","698","94","648"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","12_70～74歳","","1,706","1,443","1,440","513","87","122","1","6","2","52","3","2","30","25","328","109","5","63","27","9","14","8","33","722","95","623"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","13_75～79歳","","1,966","1,711","1,440","521","85","127","1","8","1","54","3","1","31","22","320","124","5","52","22","9","16","8","29","734","99","607"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","14_80～84歳","","2,150","1,757","1,440","550","83","128","1","6","1","50","4","1","23","17","312","148","6","40","13","7","14","11","24","760","87","593"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","15_85歳以上","","2,547","2,317","1,440","596","91","126","1","2","0","30","3","1","11","12","278","197","4","26","4","1","10","22","24","813","49","578"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","R1_(再掲)20歳以上","","11,162","9,929","1,440","540","86","122","1","5","1","44","3","2","25","21","310","144","6","48","15","7","14","13","29","749","83","608"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","R3_(再掲)65歳以上","","9,854","8,575","1,440","542","86","125","1","6","1","45","3","1","24","21","312","143","5","47","16","7","14","12","28","753","82","605"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","1_使用しなかった","R4_(再掲)75歳以上","","6,663","5,785","1,440","560","87","127","1","5","1","43","3","1","21","16","301","161","5","38","12","5","13","14","25","774","75","591"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","00_総数","","3,024","3,484","1,440","488","84","110","1","4","4","43","5","4","33","37","254","121","29","120","24","13","24","6","37","682","94","664"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","01_15～19歳","","67","61","1,440","524","73","88","9","81","86","6","-","2","24","23","95","135","17","157","31","-","69","7","13","685","209","547"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","02_20～24歳","","157","204","1,440","536","78","93","1","3","13","17","1","6","30","28","137","151","34","213","7","2","57","12","21","707","71","662"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","03_25～29歳","","162","267","1,440","495","109","89","1","3","1","43","2","5","35","33","119","137","84","184","7","0","26","3","64","693","90","657"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","04_30～34歳","","127","140","1,440","502","86","98","2","7","22","31","3","15","36","30","174","164","16","192","10","-","25","4","22","686","116","638"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","05_35～39歳","","101","106","1,440","499","84","90","1","-","13","56","10","17","35","25","209","151","29","162","5","-","10","8","35","673","132","635"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","06_40～44歳","","113","188","1,440","550","90","99","0","6","1","20","3","4","34","37","181","188","52","118","6","2","13","20","16","739","69","632"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","07_45～49歳","","101","144","1,440","494","90","113","0","-","1","69","18","0","40","25","224","117","26","115","17","14","12","17","48","697","128","615"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","08_50～54歳","","94","129","1,440","435","86","102","1","2","0","41","5","1","65","33","267","205","15","112","20","4","14","6","26","622","115","703"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","09_55～59歳","","95","97","1,440","476","74","105","-","1","1","72","13","3","30","25","297","116","8","73","21","19","29","5","72","656","120","665"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","10_60～64歳","","255","270","1,440","467","86","111","3","2","0","52","11","0","28","46","303","102","36","85","25","14","11","5","54","664","96","680"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","11_65～69歳","","653","695","1,440","466","79","117","1","3","0","44","4","1","33","47","287","98","22","111","41","19","29","2","37","662","86","692"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","12_70～74歳","","483","504","1,440","482","86","116","1","1","1","44","2","5","28","44","310","99","18","97","34","19","19","1","33","684","82","674"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","13_75～79歳","","384","429","1,440","493","78","121","1","3","0","46","6","1","30","33","309","96","23","89","27","20","22","6","36","692","88","661"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","14_80～84歳","","178","189","1,440","491","78","123","1","4","0","49","4","4","34","33","287","109","14","108","24","23","12","6","35","693","96","652"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","15_85歳以上","","54","59","1,440","507","89","133","3","-","6","51","1","4","23","31","288","137","15","59","9","3","41","5","32","729","90","621"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","R1_(再掲)20歳以上","","2,957","3,423","1,440","488","85","110","1","3","3","44","5","4","33","37","256","120","29","119","24","13","23","6","38","682","92","666"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","R3_(再掲)65歳以上","","1,752","1,877","1,440","480","81","119","1","2","1","45","4","3","31","41","298","100","20","100","33","19","23","3","35","680","86","674"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","2_使用した","R4_(再掲)75歳以上","","616","678","1,440","494","79","122","1","3","1","47","5","2","30","33","301","103","20","92","25","20","21","6","35","695","90","655"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","00_総数","","1,078","1,129","1,440","498","86","108","1","2","4","50","8","4","33","49","283","112","21","77","29","14","23","2","38","692","101","647"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","01_15～19歳","","7","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","02_20～24歳","","7","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","...","..."
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","03_25～29歳","","23","29","1,440","522","156","86","2","-","-","16","-","42","57","51","166","103","24","129","-","1","46","-","38","764","116","559"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","04_30～34歳","","15","14","1,440","570","42","82","-","6","-","52","6","18","35","33","123","173","12","211","8","-","-","-","69","694","118","628"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","05_35～39歳","","21","22","1,440","524","119","103","0","-","23","54","14","14","88","20","214","94","29","99","11","-","2","9","22","746","194","500"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","06_40～44歳","","27","66","1,440","585","78","87","-","-","0","11","-","1","8","35","204","247","132","20","1","3","6","-","21","750","20","669"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","07_45～49歳","","23","29","1,440","552","108","109","-","-","4","42","73","-","41","33","259","97","4","65","22","9","5","-","19","769","159","512"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","08_50～54歳","","30","35","1,440","447","67","101","-","-","0","57","10","-","67","28","362","168","7","71","5","2","12","-","37","614","135","691"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","09_55～59歳","","38","36","1,440","475","77","98","-","1","1","105","4","6","40","55","237","108","3","68","29","39","10","-","83","650","157","633"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","10_60～64歳","","116","109","1,440","476","80","113","0","2","-","43","21","1","30","58","298","104","19","57","29","7","17","3","83","669","96","675"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","11_65～69歳","","298","292","1,440","471","83","108","1","4","1","50","4","2","34","60","289","94","14","96","45","20","27","1","37","661","96","683"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","12_70～74歳","","214","220","1,440","495","90","110","1","1","1","61","1","6","23","50","308","106","13","66","39","19","27","2","22","695","93","651"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","13_75～79歳","","155","161","1,440","506","74","118","1","1","0","60","10","1","37","44","310","83","7","70","21","15","39","5","39","698","110","632"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","14_80～84歳","","79","78","1,440","516","90","116","1","2","0","40","4","7","29","34","306","133","9","96","18","5","10","0","24","722","83","635"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","15_85歳以上","","25","23","1,440","499","88","130","9","-","8","32","1","11","23","47","308","144","12","79","5","8","20","-","17","716","84","640"
"総平均時間","4_日曜日","0_総数","2016年","23_その他","21_１時間未満","R1_(再掲)20歳以上","","1,071","1,122","1,440","497","85","108","1","2","1","50","8","5","33","49","285","113","20","77","29","14","23","2","38","691","99","650"
